TAWPE,11,286,2,Carangiformes,Carangidae,Selene,peruviana,Peruvian Moonfish,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAWPE,12,286,2,Carangiformes,Carangidae,Selene,peruviana,Peruvian Moonfish,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAWPE,82,286,2,Carangiformes,Carangidae,Selene,peruviana,Peruvian Moonfish,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAWPE,144,286,2,Carangiformes,Carangidae,Selene,peruviana,Peruvian Moonfish,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAWPE,146,286,2,Carangiformes,Carangidae,Selene,peruviana,Peruvian Moonfish,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAWPE,148,286,2,Carangiformes,Carangidae,Selene,peruviana,Peruvian Moonfish,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAWPE,149,286,2,Carangiformes,Carangidae,Selene,peruviana,Peruvian Moonfish,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAWPE,200,286,2,Carangiformes,Carangidae,Selene,peruviana,Peruvian Moonfish,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAWPE,201,286,2,Carangiformes,Carangidae,Selene,peruviana,Peruvian Moonfish,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAWPE,202,286,2,Carangiformes,Carangidae,Selene,peruviana,Peruvian Moonfish,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAWPE,203,286,2,Carangiformes,Carangidae,Selene,peruviana,Peruvian Moonfish,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAW,2141-1,286,2,Carangiformes,Carangidae,Seriola,californica,Yellowtail Amberjack,USA,California,Los Angeles,,Catalina,West end,,,,,,,,,,,,,
TAW,2141-2,286,2,Carangiformes,Carangidae,Seriola,californica,Yellowtail Amberjack,USA,California,Los Angeles,,Catalina,West end,,,,,,,,,,,,,
TAW,359,286,2,Carangiformes,Carangidae,Seriola,dorsalis,Yellowtail Amberjack,Mexico,Baja Norte,,,,100 Mi. SE San Diego,Donated,,8/1/96,,,,,,,,,,
,927,286,2,Carangiformes,Carangidae,Seriola,dorsalis,Yellowtail Amberjack,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAW,1696,286,2,Carangiformes,Carangidae,Seriola,dumerili,Greater Amberjack,Panama,Bocas del Toro,Bocas del Toro,Bocas del Toro,Drago,,,,"SL 755, TL 945, 33lb",,,,,,,,,,
TAW,1794,286,2,Carangiformes,Carangidae,Seriola,dumerili,Greater Amberjack,Panama,Bocas del Toro,Bocas del Toro,Bocas del Toro,Drago,,,,,,,,,,,,,,
TAW,1795,286,2,Carangiformes,Carangidae,Seriola,dumerili,Greater Amberjack,Panama,Bocas del Toro,Bocas del Toro,Bocas del Toro,Drago,,,,,,,,,,,,,,
TAW,671,286,2,Carangiformes,Carangidae,Seriola,lalandi,Yellowtail Amberjack,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAWPE,190,286,2,Carangiformes,Carangidae,Seriola,lalandi,Yellowtail Amberjack,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAWPE,192,286,2,Carangiformes,Carangidae,Seriola,lalandi,Yellowtail Amberjack,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAWPE,242,286,2,Carangiformes,Carangidae,Seriola,lalandi,Yellowtail Amberjack,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAWPE,244,286,2,Carangiformes,Carangidae,Seriola,lalandi,Yellowtail Amberjack,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
